Timestamp,FFT_GAcX,FFT_GAcY,FFT_GAcZ,Estado_Maquina
2025-02-03 19:32:39,"[0.04, 0.07009191859024666, 0.016974935338772753, 0.08888272501625197, 0.06596088429858181, 0.05596471363717933, 0.22201456996562174, 0.049209100648171904, 0.029637090728785058, 0.059789141018935295, 0.11532210082254149, 0.04571216916971144, 0.04380049172964663, 0.14787923213217738, 0.043140070254703906, 0.05244323493827427, 0.022953474081092936, 0.042015869599652346, 0.01862240619204974, 0.00898761997478595, 0.050021281707141624, 0.048360609383414514, 0.05232054378410907, 0.05426955030133306, 0.051283430847344914, 0.014142135623730945, 0.06711082012136063, 0.05565928906767302, 0.03585893756664893, 0.022937875466894832, 0.03163562962666584, 0.04772649546078371, 0.045602306480512785, 0.0456838302830376, 0.062059777733170444, 0.1136252500380456, 0.036947360080461365, 0.028244216952306018, 0.025728121015443698, 0.08537149445533236, 0.08484026978018623, 0.03779642579513828, 0.044886883677364264, 0.02053681709238586, 0.043165611906560666, 0.002638274153514445, 0.04943719844908794, 0.004616642483793307, 0.0100825611886904, 0.0561799698472056, 0.019999999999999987, 0.05617996984720559, 0.0100825611886904, 0.004616642483793319, 0.049437198449087935, 0.0026382741535144333, 0.04316561190656066, 0.02053681709238586, 0.04488688367736427, 0.03779642579513828, 0.08484026978018623, 0.08537149445533235, 0.025728121015443698, 0.028244216952306025, 0.03694736008046138, 0.11362525003804558, 0.06205977773317042, 0.045683830283037616, 0.045602306480512785, 0.047726495460783704, 0.031635629626665863, 0.022937875466894825, 0.03585893756664894, 0.05565928906767305, 0.06711082012136062, 0.01414213562373095, 0.05128343084734491, 0.054269550301333055, 0.05232054378410907, 0.048360609383414514, 0.050021281707141624, 0.008987619974785957, 0.01862240619204973, 0.04201586959965234, 0.02295347408109294, 0.052443234938274276, 0.043140070254703906, 0.14787923213217732, 0.04380049172964662, 0.04571216916971145, 0.11532210082254148, 0.0597891410189353, 0.029637090728785058, 0.049209100648171904, 0.22201456996562174, 0.05596471363717934, 0.0659608842985818, 0.08888272501625195, 0.01697493533877276, 0.07009191859024666]","[0.0, 0.03086199039025192, 0.03594174947696705, 0.05343703035573105, 0.03584061849732806, 0.08421778331039786, 0.020130239346969024, 0.04512947895966067, 0.013820286093681335, 0.07995414279945941, 0.05366411638725531, 0.030963024016924044, 0.033409518728686666, 0.04807303031182359, 0.05129992240766226, 0.01460128343166084, 0.026676361078641016, 0.0841741693339164, 0.07195897242508456, 0.04265321862583354, 0.019021130325903073, 0.007205515818443801, 0.027140332150376704, 0.0022707251372471255, 0.0587642006655728, 0.08246211251235322, 0.06412326545477147, 0.037252864039544815, 0.043679127567048295, 0.017584768535812225, 0.02049786848370132, 0.07167674369811296, 0.04903002445036153, 0.033597402878767314, 0.006685340681583957, 0.049265888268644246, 0.04396521985435104, 0.01914321428116459, 0.057164111982512825, 0.03391488886244045, 0.011755705045849463, 0.02196645297629074, 0.02127944048145217, 0.05660776389485118, 0.020655918837000943, 0.021611102459907997, 0.019482132559470993, 0.06688041355462616, 0.032741064026843375, 0.029854996967777547, 0.08, 0.029854996967777554, 0.03274106402684339, 0.06688041355462615, 0.019482132559471, 0.021611102459908004, 0.02065591883700095, 0.05660776389485118, 0.02127944048145216, 0.02196645297629074, 0.011755705045849463, 0.03391488886244045, 0.057164111982512825, 0.019143214281164594, 0.043965219854351034, 0.049265888268644246, 0.006685340681583952, 0.033597402878767314, 0.049030024450361524, 0.07167674369811296, 0.02049786848370132, 0.017584768535812232, 0.043679127567048295, 0.037252864039544815, 0.06412326545477147, 0.08246211251235322, 0.0587642006655728, 0.002270725137247113, 0.02714033215037671, 0.007205515818443801, 0.019021130325903073, 0.042653218625833524, 0.07195897242508455, 0.08417416933391642, 0.026676361078641016, 0.014601283431660832, 0.051299922407662256, 0.0480730303118236, 0.033409518728686666, 0.03096302401692403, 0.053664116387255316, 0.07995414279945942, 0.013820286093681335, 0.045129478959660664, 0.020130239346969028, 0.08421778331039788, 0.03584061849732806, 0.053437030355731045, 0.03594174947696705, 0.030861990390251923]","[0.1, 0.027347853217089258, 0.029232951795543815, 0.04532833921747388, 0.04582125994043332, 0.09672416884937395, 0.06621035286471098, 0.07752424812362566, 0.12508580967401114, 0.07898417202366755, 0.033737169429651465, 0.03407968058955773, 0.052741660244373045, 0.12006779527569783, 0.016372643198649298, 0.04606637060677702, 0.04133850478539909, 0.0613986440701093, 0.04239066942527622, 0.04082493285973918, 0.09420331511483447, 0.04956704776316168, 0.05380056324251454, 0.07899934307967237, 0.020034673182403533, 0.08485281374238571, 0.03939714060557383, 0.03671636831797508, 0.014918055883986278, 0.0680972068295976, 0.03690262048791371, 0.02531366433006203, 0.020498558100018008, 0.06431864468722326, 0.0323262892858347, 0.0798965725680342, 0.03741110036002436, 0.030506930741275563, 0.05618807399028985, 0.04133411641960553, 0.06801275925423993, 0.031700143239048524, 0.024614678657687513, 0.03310942512675454, 0.044935940034467305, 0.030640860813588723, 0.03069177523308826, 0.030671692996589513, 0.09899717728526723, 0.05284800986541772, 0.1, 0.05284800986541773, 0.09899717728526722, 0.030671692996589513, 0.03069177523308826, 0.03064086081358872, 0.04493594003446731, 0.03310942512675454, 0.024614678657687517, 0.03170014323904853, 0.06801275925423993, 0.04133411641960551, 0.056188073990289855, 0.030506930741275553, 0.03741110036002437, 0.0798965725680342, 0.0323262892858347, 0.06431864468722324, 0.020498558100018, 0.025313664330062016, 0.03690262048791371, 0.06809720682959758, 0.014918055883986285, 0.0367163683179751, 0.03939714060557383, 0.08485281374238571, 0.020034673182403533, 0.0789993430796724, 0.053800563242514546, 0.04956704776316168, 0.09420331511483447, 0.04082493285973917, 0.04239066942527623, 0.06139864407010931, 0.04133850478539909, 0.046066370606777034, 0.016372643198649298, 0.12006779527569783, 0.052741660244373045, 0.034079680589557716, 0.03373716942965147, 0.07898417202366755, 0.12508580967401112, 0.07752424812362566, 0.06621035286471097, 0.09672416884937393, 0.04582125994043332, 0.045328339217473895, 0.029232951795543815, 0.027347853217089275]",bom_estado
2025-02-03 19:32:40,"[0.020000000000000004, 0.055310941008168385, 0.062076376173913164, 0.02901332985859602, 0.011099624635301647, 0.16634050302484985, 0.21651275861619668, 0.07738285700974255, 0.02069692406586091, 0.04237081195525719, 0.046300857552804525, 0.017496408334812648, 0.04328746825699312, 0.019228801799159426, 0.05508750417957903, 0.043840362855190315, 0.021830882609548543, 0.0533471575013599, 0.0589244589362182, 0.03737703311399541, 0.08659024989209108, 0.046334061740054895, 0.03237007264170781, 0.012105511494747208, 0.03787917916688855, 0.0721110255092798, 0.03060883377840235, 0.03090796220699292, 0.06104242453203267, 0.05204885717564852, 0.06446883425248903, 0.07138640798868186, 0.025016052690529055, 0.01210222524426143, 0.03056800221970618, 0.07160211103016702, 0.02909661516430061, 0.04411743958052291, 0.060537416481800006, 0.05673344899860805, 0.05293513600270826, 0.03999834852814907, 0.05144158298444216, 0.01888704833929753, 0.0543658597691808, 0.05551573951762519, 0.04507641931004206, 0.054138153663631235, 0.08371959688013436, 0.06437299875424289, 0.019999999999999997, 0.06437299875424289, 0.08371959688013438, 0.05413815366363123, 0.04507641931004208, 0.05551573951762517, 0.0543658597691808, 0.01888704833929753, 0.051441582984442166, 0.039998348528149076, 0.05293513600270826, 0.05673344899860805, 0.060537416481800006, 0.04411743958052293, 0.029096615164300618, 0.071602111030167, 0.030568002219706177, 0.012102225244261423, 0.025016052690529055, 0.07138640798868186, 0.06446883425248905, 0.05204885717564852, 0.061042424532032694, 0.030907962206992913, 0.030608833778402313, 0.07211102550927978, 0.03787917916688855, 0.01210551149474722, 0.03237007264170782, 0.046334061740054874, 0.08659024989209108, 0.037377033113995414, 0.058924458936218185, 0.05334715750135992, 0.02183088260954854, 0.043840362855190315, 0.05508750417957902, 0.019228801799159426, 0.0432874682569931, 0.017496408334812655, 0.04630085755280451, 0.04237081195525718, 0.02069692406586091, 0.07738285700974255, 0.2165127586161967, 0.16634050302484985, 0.01109962463530164, 0.02901332985859602, 0.06207637617391317, 0.0553109410081684]","[0.02, 0.033078747244659285, 0.009870499779283925, 0.02353381834631185, 0.0676747878540196, 0.05685474345168907, 0.05582708266962603, 0.004465312452973766, 0.05846732840016595, 0.02874692219576695, 0.029451251380460453, 0.02049538043933596, 0.03727869957750856, 0.02836414141052854, 0.027449510133952793, 0.037932605848358884, 0.025641936073200266, 0.017181540885883986, 0.03049630577536015, 0.01707348523024416, 0.01401983646927227, 0.06108648516126135, 0.028220084691984188, 0.06789742106266361, 0.027159681144062565, 0.02, 0.07210399192578286, 0.03657869116027352, 0.03844517844739811, 0.005188938263655872, 0.049321636146066015, 0.015485319329050111, 0.023845251282184225, 0.014095072508305804, 0.03033412252339099, 0.09121837637670833, 0.0088461495466254, 0.0343219179610089, 0.07839386381362462, 0.012634546062326616, 0.05570856473985722, 0.042260495276516374, 0.020311167267321465, 0.0389161300589006, 0.030768678257002604, 0.040098171676434945, 0.025074899438625915, 0.07308489409968955, 0.012051651878237235, 0.023872251294821324, 0.02, 0.023872251294821324, 0.01205165187823724, 0.07308489409968956, 0.025074899438625915, 0.04009817167643495, 0.030768678257002607, 0.03891613005890061, 0.020311167267321458, 0.04226049527651637, 0.05570856473985722, 0.012634546062326618, 0.07839386381362463, 0.03432191796100889, 0.00884614954662541, 0.09121837637670832, 0.030334122523391, 0.014095072508305807, 0.023845251282184236, 0.01548531932905012, 0.04932163614606602, 0.005188938263655863, 0.03844517844739811, 0.03657869116027351, 0.07210399192578287, 0.019999999999999997, 0.027159681144062562, 0.06789742106266361, 0.02822008469198418, 0.06108648516126134, 0.01401983646927227, 0.01707348523024416, 0.030496305775360152, 0.017181540885883986, 0.025641936073200276, 0.03793260584835888, 0.0274495101339528, 0.028364141410528537, 0.03727869957750857, 0.020495380439335967, 0.029451251380460446, 0.02874692219576695, 0.05846732840016594, 0.004465312452973771, 0.055827082669626035, 0.056854743451689074, 0.06767478785401958, 0.023533818346311842, 0.00987049977928393, 0.033078747244659285]","[0.07, 0.007465672632083863, 0.021027426730441036, 0.027514532851864264, 0.01983972105468795, 0.010255101221195757, 0.09022471498245456, 0.040439669882417796, 0.0347439035380983, 0.03535625125834342, 0.10932508103186779, 0.09093833065855482, 0.07873736349409025, 0.029766824627280575, 0.05011743266523118, 0.029680141957010735, 0.06520165324973567, 0.028006591850295956, 0.053957713149378694, 0.015113558753570558, 0.015790573742748518, 0.060519394138247445, 0.07651653453031906, 0.019598696680380383, 0.044047449361271016, 0.1004987562112089, 0.005525316751825842, 0.02143396187247416, 0.06813359010219726, 0.036385655465532574, 0.02340996918783823, 0.14176338288386775, 0.03595645164618291, 0.04812702192195741, 0.04412176960943243, 0.05574893322218391, 0.04002085273752114, 0.07335894338760733, 0.05910310360197081, 0.025516929773349715, 0.06364477811160019, 0.007630486380959244, 0.06733887125851074, 0.04112575774530734, 0.06477074528019129, 0.017492241621450286, 0.011593795461591786, 0.04628442772970923, 0.03572492449937715, 0.031074068643019412, 0.049999999999999975, 0.031074068643019426, 0.03572492449937717, 0.046284427729709234, 0.011593795461591781, 0.01749224162145029, 0.06477074528019129, 0.041125757745307336, 0.06733887125851075, 0.007630486380959236, 0.06364477811160019, 0.025516929773349715, 0.059103103601970804, 0.07335894338760733, 0.040020852737521144, 0.055748933222183925, 0.044121769609432426, 0.048127021921957405, 0.03595645164618291, 0.14176338288386775, 0.02340996918783824, 0.03638565546553257, 0.06813359010219726, 0.021433961872474167, 0.005525316751825839, 0.1004987562112089, 0.04404744936127101, 0.019598696680380383, 0.07651653453031908, 0.06051939413824745, 0.015790573742748518, 0.015113558753570552, 0.0539577131493787, 0.02800659185029597, 0.06520165324973567, 0.029680141957010735, 0.05011743266523118, 0.029766824627280565, 0.07873736349409025, 0.09093833065855482, 0.10932508103186785, 0.0353562512583434, 0.03474390353809831, 0.040439669882417796, 0.09022471498245457, 0.010255101221195748, 0.019839721054687946, 0.027514532851864254, 0.021027426730441043, 0.007465672632083867]",bom_estado
2025-02-03 19:32:41,"[0.0, 0.04177005918267282, 0.04509863723790741, 0.039338267815268335, 0.02425459902595439, 0.023302311210673353, 0.06165012859865594, 0.02523404066083525, 0.018697056947328514, 0.06370361935418088, 0.03451062163486848, 0.028621927195405725, 0.030257964195741158, 0.028631201708697013, 0.04082046381853269, 0.03694280235659516, 0.0380185893345507, 0.00257531072743904, 0.04655348656056256, 0.007930660117697223, 0.015613116605120663, 0.018186328553435435, 0.04188805931864076, 0.016351729877340484, 0.03894284755427046, 0.028284271247461905, 0.010032682184473623, 0.04063125885091056, 0.03254333596756625, 0.026704607588025956, 0.04805223193957745, 0.04668406445963378, 0.03428973566084518, 0.018511412316348355, 0.051493617652901176, 0.03361036365529929, 0.03566908011691139, 0.08076026444244114, 0.04210859705733553, 0.05175753798138077, 0.04749979568245432, 0.02470645159818858, 0.02555598481706869, 0.05308912902296701, 0.013321885717839215, 0.012750494156738058, 0.04897691288108221, 0.04478586098733791, 0.038730104268502465, 0.034415621255460487, 6.254634441385502e-18, 0.0344156212554605, 0.038730104268502465, 0.044785860987337896, 0.048976912881082205, 0.01275049415673806, 0.013321885717839219, 0.05308912902296701, 0.025555984817068694, 0.02470645159818858, 0.04749979568245432, 0.05175753798138076, 0.04210859705733552, 0.08076026444244114, 0.035669080116911396, 0.033610363655299284, 0.05149361765290116, 0.018511412316348355, 0.03428973566084518, 0.046684064459633794, 0.04805223193957744, 0.02670460758802595, 0.03254333596756624, 0.040631258850910554, 0.010032682184473611, 0.028284271247461905, 0.03894284755427046, 0.01635172987734049, 0.04188805931864076, 0.018186328553435435, 0.015613116605120663, 0.007930660117697219, 0.04655348656056255, 0.002575310727439044, 0.03801858933455069, 0.03694280235659516, 0.040820463818532694, 0.028631201708697006, 0.030257964195741158, 0.028621927195405714, 0.03451062163486848, 0.06370361935418088, 0.01869705694732851, 0.025234040660835254, 0.06165012859865595, 0.023302311210673353, 0.024254599025954386, 0.039338267815268335, 0.04509863723790742, 0.04177005918267282]","[0.03, 0.04274227702240909, 0.04356602871963394, 0.04911704347387343, 0.019854503405928925, 0.05276681492814915, 0.04243120716693526, 0.05766796505130778, 0.01034203336457262, 0.002856525748466307, 0.015433619184268168, 0.031103679326496964, 0.04688258168918109, 0.029020754697338697, 0.040469353766789715, 0.015125273511806309, 0.032604846103130025, 0.045246586154208575, 0.0327542970819605, 0.03262343386646192, 0.027374115860154802, 0.04791261837391561, 0.05526089327428902, 0.02881873224987812, 0.02262753208110579, 0.022360679774997897, 0.042897430685444285, 0.04367012217490184, 0.0038804650305491665, 0.0288735800654889, 0.021489611417496345, 0.011279696594272097, 0.048251602682684136, 0.04820238546849785, 0.08657060930521254, 0.020726439990822753, 0.01507945126258635, 0.028350653822774973, 0.011172519645189588, 0.045754030426880136, 0.06745856343619261, 0.029817550523973495, 0.036131436059164024, 0.051823587837857836, 0.03709820296871714, 0.023607287621375105, 0.016499972152750144, 0.07008652749624038, 0.04773721496764601, 0.028354699203103056, 0.009999999999999995, 0.028354699203103056, 0.04773721496764601, 0.07008652749624038, 0.016499972152750144, 0.023607287621375102, 0.03709820296871713, 0.05182358783785784, 0.03613143605916403, 0.029817550523973488, 0.06745856343619261, 0.045754030426880136, 0.01117251964518959, 0.02835065382277497, 0.015079451262586353, 0.020726439990822756, 0.08657060930521256, 0.048202385468497845, 0.048251602682684136, 0.011279696594272099, 0.021489611417496345, 0.028873580065488905, 0.003880465030549166, 0.04367012217490184, 0.04289743068544429, 0.022360679774997907, 0.022627532081105795, 0.02881873224987812, 0.05526089327428903, 0.047912618373915625, 0.027374115860154802, 0.0326234338664619, 0.032754297081960496, 0.04524658615420857, 0.03260484610313003, 0.015125273511806302, 0.040469353766789715, 0.0290207546973387, 0.04688258168918107, 0.031103679326496957, 0.01543361918426817, 0.002856525748466304, 0.01034203336457262, 0.05766796505130778, 0.04243120716693526, 0.052766814928149164, 0.019854503405928925, 0.04911704347387343, 0.043566028719633956, 0.0427422770224091]","[0.04000000000000001, 0.03452752052678962, 0.049934860870045436, 0.03839989972610335, 0.02970744228234137, 0.04003641181520648, 0.06704092078875325, 0.08295180466149679, 0.03341599233549313, 0.03717843680477287, 0.034770921678536904, 0.0543305500401016, 0.07650435022442154, 0.04260620156259565, 0.02135299455887989, 0.051375850190336095, 0.05444115098154568, 0.02483476173670576, 0.04214718114866392, 0.005882417273030656, 0.057932983609295524, 0.03181425593963547, 0.044125613987438854, 0.05515155770891159, 0.03604652974216808, 0.05099019513592784, 0.01861321216211867, 0.04525677224729792, 0.04186424708939704, 0.019484502507753753, 0.009538501225300151, 0.06406605945460854, 0.09129715583968101, 0.0805446333207571, 0.03217016449789638, 0.027778906299930378, 0.01623410414151225, 0.04849966990090193, 0.005268949480823667, 0.027022795500545246, 0.036657460497490746, 0.05418782910703302, 0.014498557888157265, 0.0452972208601999, 0.026297216031188737, 0.07338896450395678, 0.07558623144611418, 0.009226595345613495, 0.03663136555358884, 0.0736362390615917, 0.02, 0.07363623906159167, 0.03663136555358883, 0.00922659534561348, 0.07558623144611419, 0.07338896450395677, 0.026297216031188737, 0.0452972208601999, 0.014498557888157262, 0.05418782910703302, 0.036657460497490746, 0.027022795500545246, 0.005268949480823664, 0.04849966990090193, 0.01623410414151225, 0.027778906299930378, 0.03217016449789636, 0.08054463332075709, 0.09129715583968101, 0.06406605945460853, 0.009538501225300157, 0.01948450250775376, 0.04186424708939704, 0.04525677224729794, 0.018613212162118663, 0.050990195135927854, 0.03604652974216807, 0.055151557708911586, 0.044125613987438854, 0.031814255939635466, 0.057932983609295524, 0.005882417273030665, 0.04214718114866391, 0.024834761736705752, 0.05444115098154567, 0.051375850190336095, 0.021352994558879883, 0.04260620156259563, 0.07650435022442151, 0.0543305500401016, 0.0347709216785369, 0.03717843680477285, 0.03341599233549312, 0.08295180466149682, 0.06704092078875326, 0.04003641181520649, 0.029707442282341373, 0.038399899726103366, 0.049934860870045436, 0.03452752052678962]",bom_estado
2025-02-03 19:32:42,"[0.06, 0.029723418124804838, 0.06371219019498911, 0.06914619682855658, 0.026323220421829517, 0.04873363959443498, 0.09880038601657952, 0.07341942191196855, 0.027827708723055677, 0.041484090139637005, 0.06550559522380549, 0.0358233284611196, 0.015653814670834293, 0.08452239179262881, 0.05088016505355773, 0.022679677234998145, 0.014489591691225084, 0.062395378816605555, 0.06480636249006694, 0.028186299862360858, 0.06129062858118212, 0.03597683176644902, 0.0318097536052227, 0.043802696488293325, 0.05111297173716827, 0.02828427124746188, 0.02810272252615939, 0.027505278896016703, 0.06337917841353916, 0.03444714897201851, 0.07354601956853239, 0.05681998909754636, 0.06135309038256919, 0.11753743591466424, 0.06111487265809283, 0.08400639117215587, 0.03222288205707263, 0.06722790857531612, 0.09722685117046302, 0.11104753043319272, 0.1842375066269721, 0.15614038490510315, 0.17897856129203635, 0.24506735627024318, 0.2253130042937554, 0.2612538819895826, 0.27634678872740387, 0.20129997909987216, 0.2624496040101946, 0.26664323162444936, 0.26, 0.26664323162444936, 0.2624496040101947, 0.20129997909987216, 0.27634678872740387, 0.2612538819895826, 0.22531300429375542, 0.24506735627024318, 0.17897856129203635, 0.15614038490510315, 0.1842375066269721, 0.11104753043319272, 0.09722685117046304, 0.06722790857531617, 0.0322228820570726, 0.08400639117215589, 0.06111487265809278, 0.11753743591466422, 0.061353090382569204, 0.056819989097546354, 0.07354601956853239, 0.03444714897201857, 0.06337917841353917, 0.02750527889601675, 0.028102722526159314, 0.028284271247461915, 0.051112971737168264, 0.04380269648829333, 0.0318097536052227, 0.03597683176644901, 0.06129062858118212, 0.028186299862360854, 0.06480636249006694, 0.06239537881660557, 0.014489591691225087, 0.02267967723499817, 0.05088016505355772, 0.08452239179262881, 0.01565381467083427, 0.0358233284611196, 0.06550559522380552, 0.041484090139637025, 0.027827708723055674, 0.07341942191196857, 0.09880038601657949, 0.048733639594434996, 0.02632322042182952, 0.06914619682855656, 0.06371219019498911, 0.029723418124804873]","[0.0, 0.028209862806125526, 0.037930163056244526, 0.05331640004824454, 0.039735215056517156, 0.07474330631206691, 0.013989555738897676, 0.03979941618811266, 0.03779648734082627, 0.03948419237224214, 0.033166247903554005, 0.07741947584563447, 0.025041758320798854, 0.06243077150704186, 0.026072353878766545, 0.037870040788002275, 0.014864980994423963, 0.022998124984140965, 0.04486321186464807, 0.04861685293481558, 0.018143307492022042, 0.018613050165195592, 0.023358105020811242, 0.04857197176186523, 0.02018461264460179, 0.04472135954999581, 0.023416231479709212, 0.029227392250711654, 0.035167627174293274, 0.021472996433312068, 0.033166247903554, 0.041681617960195934, 0.013335973946008056, 0.03977156112206077, 0.03894516976119736, 0.045038610896270016, 0.028771775142642612, 0.017260322577921584, 0.014101614090147804, 0.029898148593614865, 0.040875669942521266, 0.025676945383323803, 0.05644558771820705, 0.04073074166029603, 0.0484445807415695, 0.09975380544515568, 0.0817160482265187, 0.03734550774645347, 0.06440310296475366, 0.04679456445007444, 0.039999999999999994, 0.04679456445007444, 0.06440310296475366, 0.03734550774645349, 0.0817160482265187, 0.09975380544515568, 0.048444580741569494, 0.04073074166029601, 0.05644558771820705, 0.025676945383323817, 0.040875669942521266, 0.029898148593614875, 0.0141016140901478, 0.017260322577921587, 0.028771775142642616, 0.045038610896270016, 0.03894516976119736, 0.03977156112206076, 0.013335973946008058, 0.04168161796019595, 0.033166247903554005, 0.02147299643331207, 0.035167627174293274, 0.029227392250711658, 0.023416231479709206, 0.044721359549995794, 0.020184612644601793, 0.04857197176186523, 0.02335810502081124, 0.018613050165195603, 0.018143307492022042, 0.04861685293481558, 0.04486321186464806, 0.022998124984140965, 0.014864980994423965, 0.03787004078800226, 0.02607235387876654, 0.06243077150704186, 0.02504175832079885, 0.07741947584563445, 0.033166247903554, 0.03948419237224215, 0.03779648734082627, 0.03979941618811267, 0.013989555738897675, 0.07474330631206691, 0.03973521505651715, 0.05331640004824454, 0.03793016305624453, 0.02820986280612552]","[0.02000000000000003, 0.00855475109040999, 0.02694251520421808, 0.024244381880850718, 0.07766145213346516, 0.09343261186328461, 0.08866245722432975, 0.10538966708850896, 0.1120490947451449, 0.043667888286718214, 0.03787812582151006, 0.08607271503436349, 0.050916136346186955, 0.07825259158208751, 0.04200090645136048, 0.06990722667623465, 0.07573136627592703, 0.0673414114320676, 0.04383087644055026, 0.06915255817776497, 0.07556547239481826, 0.061416023707030906, 0.06357086826453935, 0.045441373220651046, 0.03695389293159337, 0.07071067811865472, 0.09255813631165066, 0.07465002442412831, 0.07337168926013803, 0.07459134158841323, 0.06756661590053069, 0.1842371435183698, 0.2910989503413481, 0.3299379582317477, 0.26290286918074673, 0.21868055146934515, 0.17976817380820959, 0.17105046363219825, 0.1481697754341805, 0.1716955816475754, 0.22156231489526365, 0.21826016615670993, 0.2911664312299367, 0.2429255385953011, 0.21642679146883556, 0.1748203166336952, 0.2465146895032351, 0.1823764815074019, 0.316134876569351, 0.35784267916416795, 0.3999999999999999, 0.35784267916416784, 0.316134876569351, 0.18237648150740188, 0.2465146895032351, 0.17482031663369516, 0.21642679146883556, 0.24292553859530114, 0.29116643122993663, 0.2182601661567099, 0.22156231489526365, 0.17169558164757545, 0.14816977543418047, 0.17105046363219825, 0.17976817380820959, 0.21868055146934512, 0.2629028691807466, 0.3299379582317477, 0.29109895034134814, 0.18423714351836978, 0.0675666159005307, 0.0745913415884132, 0.07337168926013801, 0.0746500244241283, 0.09255813631165064, 0.07071067811865477, 0.03695389293159335, 0.045441373220651046, 0.06357086826453937, 0.061416023707030865, 0.07556547239481826, 0.06915255817776496, 0.04383087644055026, 0.0673414114320676, 0.07573136627592704, 0.06990722667623472, 0.04200090645136047, 0.07825259158208751, 0.050916136346186976, 0.08607271503436349, 0.03787812582151006, 0.04366788828671818, 0.11204909474514492, 0.10538966708850894, 0.08866245722432974, 0.0934326118632846, 0.07766145213346518, 0.024244381880850752, 0.026942515204218087, 0.008554751090409986]",bom_estado
